timestamp,username,repository,files,additions,deletions
1613397684,user33,repo50,1,3,1
1613394450,user33,repo50,1,2,0
1613381710,user33,repo50,6,59,39
1613146005,user84,repo50,1,1,1
1613145906,user33,repo50,1,1,1
1613145821,user33,repo50,1,1,1
1613143023,user33,repo50,4,49,9
1613142912,user33,repo50,2,0,29
1613138278,user33,repo50,1,5,0
1613138256,user33,repo50,1,5,0
1613138176,user33,repo50,1,10,0
1613138116,user33,repo50,1,10,6
1613137805,user33,repo50,1,8,3
1612874172,user33,repo50,4,38,9
1612439876,user33,repo50,2,3,3
1612437664,user33,repo50,1,0,13
1612437591,user33,repo50,1,6,6
1612436575,user33,repo50,3,15,6
1611854642,user33,repo50,1,5,5
1611845224,user33,repo50,6,15,15
1611841039,user33,repo50,1,5,0
1611834098,user33,repo50,3,7,5
1611833801,user33,repo50,1,7,0
1611830573,user33,repo50,6,110,3
1611139703,user33,repo50,2,29,0
1610629289,user33,repo50,16,57,307
1610629106,user33,repo50,1,1,1
1610627821,user33,repo50,1,1,1
1610358626,user33,repo50,4,50,34
1610358550,user33,repo50,18,76,275
1609853548,user32,repo50,9,2,268
1608298865,user33,repo50,4,4,4
1608213565,user32,repo50,1,3,1
1608212485,user32,repo50,1,3,1
1608204521,user32,repo50,2,5,1
1608204257,user32,repo50,2,5,1
1608133034,user32,repo50,1,31,24
1608132924,user32,repo50,1,31,24
1608132172,user32,repo50,1,18,10
1608132009,user32,repo50,1,18,10
1608130843,user33,repo50,1,18,4
1608130677,user32,repo50,1,18,4
1608114657,user32,repo50,5,31,2
1607943100,user32,repo50,1,1,2
1607691500,user32,repo50,2,2,2
1607691373,user32,repo50,27,309,58
1607528066,user33,repo50,1,2,0
1607527851,user33,repo50,1,2,0
1607527677,user33,repo50,1,1,0
1607527530,user33,repo50,1,1,0
1607527095,user33,repo50,19,262,53
1607513671,user33,repo50,4,50,34
1607436644,user32,repo50,1,2,0
1607431500,user33,repo50,4,66,30
1607946575,user85,repo52,1,2,0
1611316401,user69,repo53,1,2,3
1611316259,,repo53,1,2,3
1611315627,user70,repo53,1,0,7
1611314291,user69,repo53,1,0,7
1610114296,user86,repo53,3,110,92
1615470984,user87,repo54,2,33,8
1615381398,user87,repo54,13,269,68
1615381226,user87,repo54,1,0,1
1615304528,user87,repo54,1,1,1
1615303482,user87,repo54,1,1,1
1615302860,user87,repo54,10,138,32
1615299695,user87,repo54,4,71,78
1615288582,user87,repo54,4,13,11
1614963269,user87,repo54,6,100,61
1614865342,user87,repo54,5,83,21
1615281818,user88,repo54,1,37,5
1615280556,,repo54,1,37,5
1614878500,user88,repo54,6,39,10
1614876521,user89,repo54,1,1,1
1614876408,user89,repo54,1,1,1
1614787392,user89,repo54,3,27,2
1614771180,user89,repo54,2,2,2
1614768841,user89,repo54,15,405,85
1614707964,user88,repo54,1,1,0
1614678537,,repo54,2,13,5
1614615422,user89,repo54,1,1,1
1614615294,user89,repo54,1,0,1
1614614385,user89,repo54,1,0,4
1614610930,user89,repo54,2,7,3
1614606278,user89,repo54,2,2,2
1614599489,user89,repo54,1,1,1
1614597875,user87,repo54,2,10,5
1614589057,user87,repo54,6,103,88
1614588910,user87,repo54,6,103,88
1614341903,user87,repo54,2,12,7
1614289863,,repo54,1,44,34
1614264906,user87,repo54,6,76,9
1614263596,,repo54,3,65,5
1614263478,,repo54,1,8,1
1614255916,user89,repo54,1,1,0
1614255419,user89,repo54,3,7,5
1614251876,user89,repo54,2,5,3
1614247259,user87,repo54,3,65,5
1614245236,user88,repo54,6,130,1
1614241954,user87,repo54,8,21,8
1614194934,,repo54,6,130,1
1614166212,user87,repo54,8,15,8
1614163462,user87,repo54,6,12,6
1614099896,user87,repo54,2,8,2
1614098084,user87,repo54,1,3,3
1614094969,user87,repo54,1,5,5
1614091761,user87,repo54,1,1,1
1614091463,user87,repo54,1,20,0
1614081885,user87,repo54,1,42,32
1614079099,user87,repo54,1,32,10
1614077077,,repo54,2,13,1
1614072176,user87,repo54,3,78,3
1614007781,user87,repo54,1,2,1
1614006574,user87,repo54,3,759,668
1613991363,,repo54,1,1,3
1613988151,user87,repo54,2,7,1
1613750410,user87,repo54,3,107,0
1613748171,user87,repo54,1,2,2
1613746836,user87,repo54,1,2,2
1613744195,user87,repo54,9,194,2
1613741769,user87,repo54,2,61,29
1613738369,user87,repo54,5,108,3
1613733951,user87,repo54,1,10,1
1613728983,user87,repo54,4,52,14
1613689971,,repo54,4,8,10
1613688819,,repo54,2,7,3
1613687269,,repo54,2,2,16
1613685021,,repo54,2,4,4
1613665203,user87,repo54,8,218,19
1613663934,user87,repo54,3,113,2
1613663206,user87,repo54,2,6,6
1613661108,user87,repo54,6,107,19
1613649549,,repo54,1,8,6
1613647945,,repo54,2,5,5
1613646705,,repo54,1,2493,410
1613570574,user87,repo54,1,1,1
1613494006,user87,repo54,5,67,17
1613490107,user87,repo54,2,3,3
1613480684,user87,repo54,3,15,0
1613471240,user52,repo54,17,4150,0
1614864580,user63,repo55,4,15,15
1614092333,user63,repo55,5,11,10
1614090898,user63,repo55,9,144,21
1613641332,user63,repo55,2,9,41
1613488354,user64,repo55,29,4,1695
1613480309,user64,repo55,3,18,37
1612533600,user64,repo55,4,33,22
1612372529,user64,repo55,1,21,14
1612359590,user64,repo55,10,51,9
1612314640,user64,repo55,33,336,227
1612312078,user64,repo55,17,129,114
1612286866,user64,repo55,99,16,94
1612276701,user64,repo55,99,384,107
1611769670,user64,repo55,3,22,21
1611767944,user64,repo55,8,45,18
1611761931,user64,repo55,5,8,312
1611761221,user64,repo55,43,124,175
1611684203,user64,repo55,2,7,9
1611683684,user64,repo55,1,0,2
1611596314,user64,repo55,7,188,59
1611591034,user64,repo55,4,271,114
1611332803,user64,repo55,41,196,81
1611251351,user64,repo55,17,301,140
1611239067,user64,repo55,3,26,31
1611237522,user64,repo55,6,189,104
1611166939,user64,repo55,8,139,86
1611165203,user64,repo55,1,5,0
1611153759,user64,repo55,5,24,10
1611143238,user64,repo55,5,58,56
1611138183,user64,repo55,3,90,58
1611079692,user64,repo55,5,49,72
1611075282,user64,repo55,17,392,90
1610988079,user64,repo55,5,49,34
1610733570,user64,repo55,18,280,210
1610646464,user64,repo55,9,134,58
1610528709,user64,repo55,2,5,10
1610468265,user63,repo55,4,235,161
1610388827,user63,repo55,7,11,284
1610388497,user63,repo55,2,1,1
1610388356,user63,repo55,2,0,36
1610388283,user64,repo55,3,12,21
1610387760,user64,repo55,11,179,157
1610380697,user64,repo55,94,284,360
1610130076,user63,repo55,1,0,6
1610130053,user64,repo55,4,49,36
1610122214,user64,repo55,1,0,74
1610122193,user64,repo55,16,284,650
1610035613,user63,repo55,10,421,94
1609857942,user64,repo55,5,185,0
1608109724,user63,repo55,2,3,2
1608075666,user63,repo55,4,64,76
1608071134,user63,repo55,13,4,283
1608068693,user63,repo55,13,328,51
1608058015,user63,repo55,1,0,12
1608057946,user63,repo55,3,52,37
1608025846,user63,repo55,3,16,10
1607968159,user63,repo55,3,17,1
1607966650,user63,repo55,13,185,34
1607961110,user63,repo55,3,4,4
1607954882,user63,repo55,5,0,171
1607954747,user64,repo55,6,171,1
1607954342,user63,repo55,1,7,5
1607953607,user63,repo55,14,253,89
1607898052,user63,repo55,5,87,21
1607707662,user63,repo55,13,207,448
1607695242,user63,repo55,1,1,1
1607695162,user63,repo55,4,40,26
1607694946,user63,repo55,21,511,257
1607616830,user63,repo55,38,271,112
1607614814,user63,repo55,10,32,117
1607595487,user63,repo55,12,121,88
1607508523,user63,repo55,7,30,40
1607474794,user63,repo55,14,92,111
1607472558,user64,repo55,8,57,52
1607470809,user63,repo55,1,5,5
1607470775,user64,repo55,12,98,363
1607469668,user63,repo55,32,137,163
1607468817,user63,repo55,69,1687,87
1607430813,user63,repo55,47,630,457
1615213090,user90,repo57,4,4,4
1615212991,,repo57,4,5,5
1615212987,,repo57,4,5,5
1615212682,user90,repo57,2,4,1
1614967248,user90,repo57,4,5,6
1614967143,,repo57,4,5,5
1614967139,,repo57,4,6,7
1614966657,user90,repo57,7,94,2
1614950617,user90,repo57,4,4,4
1614950531,,repo57,4,5,5
1614950528,,repo57,4,5,5
1614950240,user91,repo57,1,2,6
1614697535,user90,repo57,4,4,4
1614697439,,repo57,4,5,5
1614697433,,repo57,4,5,5
1614697132,user91,repo57,1,6,6
1614696956,user91,repo57,1,9,0
1614696906,user90,repo57,4,4,4
1614696811,,repo57,4,5,5
1614696805,,repo57,4,5,5
1614696521,user90,repo57,4,280,2
1614366845,user90,repo57,4,4,4
1614366733,,repo57,4,5,5
1614366727,,repo57,4,5,5
1614366272,,repo57,1,1,1
1614365874,user90,repo57,4,4,4
1614365765,,repo57,4,5,5
1614365760,,repo57,4,5,5
1614365486,user90,repo57,1,2,4
1614364309,user90,repo57,1,3,9
1614363366,user90,repo57,1,0,1
1614362706,user90,repo57,1,1,0
1613753352,user92,repo57,1,1,1
1614359379,,repo57,2,8,30
1614357084,user90,repo57,4,4,4
1614356980,,repo57,4,5,5
1614356975,,repo57,4,5,5
1614356606,,repo57,1,39,45
1614356375,user90,repo57,1,1,0
1614356253,,repo57,1,2,1
1614356253,,repo57,1,2,1
1614355915,,repo57,1,1,0
1614355850,user90,repo57,4,4,4
1614355791,,repo57,1,1,1
1614355715,,repo57,1,10,5
1614355165,,repo57,1,1,2
1614354791,,repo57,1,1,1
1614354504,,repo57,1,38,37
1614353899,,repo57,4,5,5
1614353894,,repo57,4,5,5
1614353451,,repo57,1,1,1
1614353400,,repo57,1,0,3
1614353213,user90,repo57,4,4,4
1614352738,,repo57,4,5,5
1614352733,,repo57,4,5,5
1614352194,,repo57,1,1,1
1614349880,,repo57,4,5,5
1614349875,,repo57,4,5,5
1614349443,,repo57,1,1,0
1614348534,,repo57,4,5,5
1614348529,,repo57,4,5,5
1614348098,user90,repo57,4,4,4
1614347867,,repo57,4,5,5
1614347862,,repo57,4,5,5
1614347413,,repo57,1,1,3
1614346515,,repo57,4,5,5
1614346509,,repo57,4,5,5
1614346001,,repo57,1,3,2
1614344966,,repo57,4,5,5
1614344962,,repo57,4,5,5
1614344622,,repo57,1,28,29
1614344449,,repo57,1,6,5
1614344311,,repo57,1,1,1
1614344140,,repo57,1,1,1
1614337267,,repo57,4,5,5
1614337262,,repo57,4,5,5
1614342640,,repo57,1,38,39
1614336593,,repo57,4,5,5
1614336588,,repo57,4,5,5
1614336759,,repo57,1,1,1
1614335224,,repo57,1,1,1
1614333661,,repo57,1,10,0
1614333449,,repo57,1,10,1
1614333442,,repo57,1,1,0
1614331652,,repo57,1,0,1
1614330833,,repo57,1,1,10
1614279820,,repo57,2,11,5
1614279296,,repo57,4,5,5
1614279290,,repo57,4,5,5
1614278251,,repo57,1,3,3
1614277598,,repo57,1,0,9
1614277562,,repo57,1,27,3
1614277556,,repo57,1,0,5
1614276736,,repo57,1,5,0
1614275246,,repo57,1,3,27
1614261891,user90,repo57,1,9,0
1614255346,,repo57,1,9,0
1614254611,user90,repo57,1,1,1
1614250365,,repo57,1,1,1
1614192371,,repo57,4,5,5
1614192365,,repo57,4,11,21
1614190860,,repo57,3,17,1
1614189055,,repo57,1,9,0
1614171634,user90,repo57,7,256,52
1614163219,user90,repo57,4,20,2
1613753316,user90,repo57,312,6379,4455
1611323860,,repo57,85,1132,259
1611323859,,repo57,85,1132,259
1610729303,,repo57,181,4401,819
1610729302,,repo57,181,4401,819
1614787776,user93,repo58,2,2,2
1614787227,,repo58,2,2,2
1614601510,user93,repo58,7,128,49
1613741245,,repo58,7,52,20
1613664696,,repo58,7,83,36
1612362152,user12,repo58,1,1,1
1612204692,,repo58,1,1,1
1611236995,user93,repo58,1,1,1
1611236118,,repo58,1,1,1
1611134780,user93,repo58,5,1,22
1611071706,,repo58,5,1,22
1610376374,user93,repo58,6,16,5
1610375032,,repo58,4,4,4
1610366837,,repo58,1,11,0
1610366629,,repo58,1,1,1
1615401051,user94,repo59,1,1,1
1615400180,user94,repo59,1,1,1
1615398971,user94,repo59,1,1,1
1615398050,user94,repo59,1,1,1
1615396682,user94,repo59,1,1,1
1615394838,user94,repo59,1,1,1
1615391256,user94,repo59,1,1,1
1615380849,user94,repo59,1,1,1
1615380117,user94,repo59,1,1,1
1615294289,user94,repo59,1,1,1
1615292604,user94,repo59,1,1,1
1613119546,user95,repo59,1,1,1
1612344681,user95,repo59,1,1,1
1612179312,user95,repo59,1,1,1
1612175379,user95,repo59,1,1,1
1612171536,user95,repo59,1,1,1
1611322421,user94,repo59,1,1,1
1611161081,user94,repo59,3,760,717
1611155387,user95,repo59,2,749,719
1611154022,,repo59,2,13,0
1610710680,user95,repo59,1,1,1
1608120394,user96,repo59,3,789,716
1608049697,user96,repo59,2,785,712
1608041967,user96,repo59,1,4,4
1607959699,user97,repo59,1,1,1
1607942932,user96,repo59,1,1,1
1607686287,user97,repo59,1,1,1
1607423639,user95,repo59,1,1,1
1613645430,user34,repo62,1,0,6
1612293137,user34,repo62,1,9,7
1612292211,user34,repo62,1,1,0
1612288587,user34,repo62,1,1,1
1612288422,user34,repo62,1,1,1
1612288217,user34,repo62,1,1,1
1612287361,user34,repo62,1,22,0
1612285190,user34,repo62,1,56,0
1612268171,user34,repo62,1,2,0
1612268158,user34,repo62,1,2,2
1612268124,user34,repo62,1,8,1
1612267947,user34,repo62,1,2,0
1615222117,user62,repo63,1,2,2
1614592052,user62,repo63,1,2,2
1614591967,user62,repo63,1,2,2
1614591837,user62,repo63,11,7894,0
1614591581,user62,repo63,11,7894,0
1614342179,user62,repo63,1,1,0
1612783437,,repo64,1,2,2
1612783429,,repo64,1,2,2
1612782144,user57,repo64,1,1,0
1611917843,user57,repo64,1,1,0
1611316250,,repo64,1,2,2
1611316241,,repo64,1,2,2
1611315288,user98,repo64,1,2,0
1607595402,,repo64,1,2,2
1607595395,,repo64,1,2,2
1607594705,user99,repo64,1,1,0
1609764896,user3,repo65,1,1,1
1609764309,user2,repo65,1,1,1
1609761878,user2,repo65,1,2,0
1609761631,user2,repo65,1,2,0
1608553836,user4,repo65,1,25,0
1608550529,user4,repo65,1,25,0
1614333045,user100,repo66,1,1,1
1614271265,user100,repo66,1,1,1
1614160891,user100,repo66,10,12,12
1614156431,user100,repo66,7,145,34
1614156265,user100,repo66,1,1,1
1614156164,user100,repo66,9,11,12
1611832507,user100,repo66,5,117,31
1611832191,user100,repo66,2,97,8
1611828546,user100,repo66,1,2,7
1611764142,user100,repo66,1,5,4
1611763870,user100,repo66,2,15,16
1611749643,user100,repo66,1,1,1
1611749464,user100,repo66,1,1,1
1611749183,user100,repo66,1,1,0
1611748877,user100,repo66,2,4,3
1611747183,user100,repo66,1,1,1
1611746920,user100,repo66,1,3,3
1611744144,user100,repo66,2,27,3
1611743972,user100,repo66,0,0,0
1611743932,user100,repo66,2,27,3
1611677282,user100,repo66,6,127,38
1611677099,user100,repo66,1,11,11
1611676002,user100,repo66,3,3,3
1611675605,user100,repo66,6,38,11
1611674596,user100,repo66,3,4,6
1611670763,user100,repo66,2,2,2
1611670284,user100,repo66,3,3,4
1611669981,user100,repo66,4,94,29
1611658083,user100,repo66,45,1520,103
1611657991,user100,repo66,1,0,5
1611592316,user100,repo66,1,1,2
1611590519,user100,repo66,9,154,84
1611584678,user100,repo66,10,122,16
1611577023,user100,repo66,39,304,142
1611572286,user100,repo66,2,1,2
1611486131,user100,repo66,10,248,3
1610634611,user100,repo66,2,3,1
1610549357,user100,repo66,8,104,30
1610547542,user100,repo66,2,20,80
1610547012,user100,repo66,10,122,51
1610462837,user100,repo66,11,547,1
1610462808,user100,repo66,8,130,105
1610375348,user100,repo66,7,192,9
1608036684,user100,repo66,27,248,364
1608032475,user100,repo66,27,248,364
1607421787,user97,repo67,13,31,20
1613126558,user9,repo69,1,2,0
1611760944,user61,repo69,1,2,2
1611760779,user61,repo69,1,2,2
1612281088,user34,repo70,1,1,1
1612280851,user34,repo70,1,10,0
1612265815,user34,repo70,1,1,1
1612265784,user34,repo70,1,2,0
1608115059,,repo71,1,2,2
1608115051,,repo71,1,2,2
1608114349,user101,repo71,2,56,1
1613644238,user34,repo72,1,5,0
1613643921,user34,repo72,1,10,0
1613588379,user34,repo72,1,2,0
1614955690,user102,repo73,1,2,2
1614955570,user102,repo73,1,2,2
1614949091,user102,repo73,1,2,2
1614861365,user103,repo73,1,4,4
1614698360,user79,repo73,1,4,4
1614609607,user102,repo73,1,4,4
1614099138,user102,repo73,1,4,4
1612195804,user102,repo73,1,0,2
1611936734,user102,repo73,1,0,2
1610548041,user104,repo73,3,5,4
1610477404,user104,repo73,2,4,4
1610383835,user104,repo73,1,1,0
1613062612,user105,repo75,1,2,2
1613061462,user75,repo75,1,1,1
1613058780,user75,repo75,1,2,2
1612869045,user17,repo75,1,1,2
1612868553,user106,repo75,1,2,0
1612862492,user106,repo75,1,1,4
1611680384,user17,repo75,1,7,7
1611253852,user38,repo75,1,7,7
1610643281,user76,repo75,1,3,3
1610620699,user106,repo75,1,6,3
1610619104,user38,repo75,1,6,3
1610559722,user106,repo75,1,4,1
1610556618,user38,repo75,1,4,1
1610553083,user75,repo75,1,1,1
1610546843,user75,repo75,1,2,2
1608214373,,repo75,1,0,12
1608214373,,repo75,1,0,12
1611152169,user107,repo76,1,3,3
1607945407,user85,repo76,1,2,0
1615368344,user20,repo77,1,1,0
1615365074,user20,repo77,6,119,107
1612400562,user108,repo77,18,522,407
1612311518,user109,repo77,3,3,5
1612253582,user110,repo77,4,4,1
1612240477,user110,repo77,7,48,35
1612236088,user110,repo77,1,4,0
1611798647,user110,repo77,1,1,1
1611795442,user110,repo77,1,2,1
1611707040,user10,repo77,3,0,20
1611191955,user20,repo77,1,1,1
1611191126,user20,repo77,1,3,0
1611024079,user10,repo77,2,185,19
1610926874,user110,repo77,1,20,2
1610674632,user20,repo77,1,1,1
1610673373,user20,repo77,6,14,181
1610595342,user10,repo77,4,325,0
1610425768,user108,repo77,1,1,1
1610416514,user108,repo77,1,2,2
1609998150,user110,repo77,1,1,1
1609909285,user109,repo77,2,9,2
1609905767,user110,repo77,2,6,3
1609819299,user110,repo77,1,1,1
1609804852,user110,repo77,1,5,14
1609718892,user110,repo77,1,1,1
1608008467,user110,repo77,1,9,5
1607985001,user109,repo77,7,32,24
1607648528,user110,repo77,4,69,10
1607582543,user110,repo77,5,6,5
1607405674,user109,repo77,4,72,36
1612193291,,repo78,4,21,0
1614862657,user79,repo80,1,5,5
1614862508,user79,repo80,1,1,1
1614698194,user79,repo80,1,5,5
1614697294,user111,repo80,1,2,0
1614681739,user111,repo80,1,2,0
1614083008,user102,repo80,1,7,7
1614082995,user102,repo80,1,1,1
1614077877,user102,repo80,1,7,7
1613034598,user104,repo80,1,2,2
1612974776,user104,repo80,1,1,1
1612882495,user104,repo80,1,2,2
1612882429,user104,repo80,1,2,2
1612880652,user102,repo80,1,1,1
1612873582,user104,repo80,1,0,1
1612873246,user104,repo80,1,15,23
1612872622,user104,repo80,1,45,45
1612872153,user104,repo80,1,193,189
1612866565,user102,repo80,5,97,5
1612866158,user102,repo80,1,0,1
1612865934,user102,repo80,1,6,5
1612865917,user102,repo80,1,6,5
1612865909,user102,repo80,1,6,5
1612865902,user102,repo80,1,5,4
1611938002,user54,repo80,1,8,0
1611936083,user54,repo80,1,2,0
1611934984,user54,repo80,1,6,5
1611934964,user54,repo80,3,63,14
1611934144,user102,repo80,1,6,5
1611933591,user112,repo80,1,29,0
1612266196,user34,repo82,1,2,0
1611148089,user113,repo83,2,4,5
1610968514,user113,repo83,3,12363,7082
1610730256,user113,repo83,1,0,1
1610730236,user113,repo83,1,0,1
1610717832,user113,repo83,1,3,3
1610717448,user113,repo83,2,73,4
1610715822,user113,repo83,1,12,0
1607703140,user113,repo83,3,38,35
1607609205,user113,repo83,6,261,56
1607593563,user113,repo83,13,13989,0
1607520507,user113,repo83,1,2,0
1613127406,user9,repo86,1,2,0
1614075181,user25,repo87,1,4,4
1614012198,user25,repo87,1,4,4
1608072180,user29,repo87,1,0,19
1608070855,user29,repo87,1,7,5
1608068745,user29,repo87,1,1,1
1608067370,user29,repo87,1,83,0
1608043718,user29,repo87,1,1,1
1613126193,user9,repo89,1,2,0
1614186761,user114,repo90,2,52,4
1614083110,user115,repo90,2,6,4
1613758948,user116,repo90,5,29,23
1613757651,user116,repo90,10,113,41
1613741312,user117,repo90,8,55,21
1613662243,user118,repo90,49,2916,494
1613583845,user116,repo90,6,20,12
1613473727,user114,repo90,9,119,24
1613389765,user119,repo90,2,17,10
1613048018,user27,repo90,1,1,1
1612866750,user27,repo90,30,613,57
1612263945,user116,repo90,3,6,6
1611854681,user116,repo90,6,19,15
1611251251,user116,repo90,57,1321,146
1611236924,user119,repo90,3,5,2
1611155456,user114,repo90,7,362,114
1611145324,user120,repo90,7,38,40
1611073490,user116,repo90,8,90,12
1611051056,user120,repo90,8,156,5
1610727087,user93,repo90,2,12,1
1610640673,user93,repo90,2,7,1
1610621660,user93,repo90,1,1,1
1610472426,user116,repo90,3,101,2
1610387336,user93,repo90,3,22,15
1610293974,user116,repo90,2,17,10
1610108306,user118,repo90,1,5,5
1610100862,user93,repo90,4,313,71
1610023726,user116,repo90,1,1,1
1610016677,user116,repo90,23,583,93
1609843231,user116,repo90,2,30,30
1609777772,user93,repo90,1,6,2
1609594502,user116,repo90,1,9,11
1609427111,user116,repo90,1,6,2
1609350435,user121,repo90,23,578,89
1609342414,user116,repo90,1,1,1
1609233223,user116,repo90,1,2,14
1609172463,user116,repo90,1,1,1
1609172408,user116,repo90,5,88,48
1609169492,user116,repo90,1,125,0
1609159941,user116,repo90,1,91,46
1609149117,,repo90,2,89,0
1608750338,user118,repo90,1,1,1
1608750253,user118,repo90,1,1,1
1608741422,user116,repo90,1,4,1
1608725166,user116,repo90,2,1,4
1608725069,user116,repo90,2,7,2
1608722833,user118,repo90,2,3,3
1608722811,user118,repo90,2,1,4
1608722496,user116,repo90,2,3,3
1608721321,user118,repo90,1,13,1
1608718714,user118,repo90,3,149,7
1608714524,user118,repo90,5,60,9
1608714510,user118,repo90,4,118,13
1608655750,user116,repo90,5,60,9
1608640983,user116,repo90,9,132,68
1608631430,user118,repo90,4,12,15
1608584451,user118,repo90,4,46,7
1608577419,user118,repo90,2,0,5
1608567679,user118,repo90,3,6,1
1608564119,user118,repo90,7,43,9
1612285643,user74,repo91,3,15,2
1612285517,user1,repo91,3,15,2
1608735368,user74,repo91,1,26,18
1608735140,user2,repo91,1,2,2
1608734011,user2,repo91,1,28,20
1608551377,user4,repo91,1,25,0
1608550123,user4,repo91,1,25,0
1613126791,user9,repo92,1,2,0
1611675094,user69,repo93,3,106,7
1611674927,user70,repo93,3,106,7
1611317083,user70,repo93,1,0,3
1611317065,user70,repo93,1,2,3
1611317000,user69,repo93,1,0,3
1611316958,user69,repo93,1,2,3
1610452126,user69,repo93,1,7,4
1610452113,user69,repo93,1,4,3
1610452043,user70,repo93,1,7,4
1610451884,user70,repo93,1,4,3
1612198991,user122,repo94,2,2,0
1612198961,user122,repo94,2,3,1
1612197997,user123,repo94,2,3,1
1612193632,,repo94,2,3,1
1612190146,,repo94,2,3,1
1611593295,user124,repo94,1,1,0
1611593153,user124,repo94,1,2,1
1607515834,user125,repo94,2,2,0
1607513705,user125,repo94,1,1,0
